27709803110719496	0.7006601019576533
30116722872122276	1.1841638485706885
60257602869356870	1.1949905879466034
70317150322929690	2.2644366227514197
125408948960955020	3.9470202216709596
239638075713388350	7.8009818391111745
499835696496526000	10.788873773254057
801565553625065000	13.632756170296767
1992168226925763300	19.393451463442617
3977181215561918500	18.25315636145901
4972758669157343000	17.344376883966486
49871881210092810	2.135584793991715
30167002809714404	1.0002488374940974
26130877626518890	0.917678725490411
23567834952509984	0.7797152861379932
20141581465607096	0.565651606233595
14065272421052508	0.5992814330170229
1.9E15	0.096
3.7E15	0.106
3.4E15	0.096
7.3E15	0.2177